carbon	1.197	abundance	-2.182	-0.4925
wisdom	-0.294	amendment	-0.727	-0.5105
thicket	0.425	madness	-1.456	-0.5155
revolution	-0.921	strut	-0.12	-0.5205
invention	-0.459	agony	-0.589	-0.524
coarse	-0.143	revolution	-0.921	-0.532
importance	0.387	bleak	-1.462	-0.5375
herring	0.225	quantity	-1.314	-0.5445
mechanical	-0.786	audit	-0.312	-0.549
expansion	-1.778	fraud	0.624	-0.577
demolish	-1.337	polka	0.183	-0.577
sane	0.36	thistle	-1.539	-0.5895
exhaust	0.806	algebra	-1.999	-0.5965
rebel	1.186	administration	-2.406	-0.61
mare	1.592	traction	-2.813	-0.6105
spire	-0.712	sanctuary	-0.516	-0.614
corpse	1.387	accuser	-2.621	-0.617
burial	0.745	scavenger	-1.991	-0.623
revenue	-0.088	spruce	-1.158	-0.623
franchise	-3.193	ceremony	1.903	-0.645
hairpin	1.303	procession	-2.603	-0.65
sycamore	-2.425	agreement	1.12	-0.6525
cope	0.509	outpost	-1.816	-0.6535
skillet	0.811	labyrinth	-2.12	-0.6545
bandit	1.071	encore	-2.384	-0.6565
quarrel	-0.503	bourbon	-0.822	-0.6625
junction	-1.264	awkward	-0.065	-0.6645
elegant	-0.411	vigil	-0.925	-0.668
foal	0.111	vacant	-1.453	-0.671
beginning	2.403	ignition	-3.751	-0.674
foundation	-0.302	ornate	-1.048	-0.675
charity	1.45	edifice	-2.812	-0.681
protest	0.767	disgrace	-2.138	-0.6855
measles	-0.889	logic	-0.486	-0.6875
finance	-0.925	invention	-0.459	-0.692
sleet	-1.825	shriek	0.439	-0.693
stare	2.279	epitaph	-3.676	-0.6985
recommend	-0.153	passion	-1.259	-0.706
ceremony	1.903	expulsion	-3.342	-0.7195
humanity	-0.34	physics	-1.111	-0.7255
tempt	0.437	productive	-1.916	-0.7395
population	2.062	forceps	-3.618	-0.778
victory	2.385	undergraduate	-3.949	-0.782
admission	-0.206	clearance	-1.372	-0.789
candidate	1.408	tuberculosis	-3.009	-0.8005
tribute	-1.028	axle	-0.589	-0.8085
professional	-0.417	tunic	-1.206	-0.8115
tally	-1.225	blessing	-0.401	-0.813
beg	3.451	perpetrator	-5.087	-0.818
flue	-0.733	wither	-0.928	-0.8305
compliment	-1.119	projector	-0.574	-0.8465
orderly	-0.381	quantity	-1.314	-0.8475
literature	0.291	scavenger	-1.991	-0.85
literal	-1.709	beret	-0.03	-0.8695
crisis	1.471	manicure	-3.246	-0.8875
sorrow	-0.941	ritual	-0.837	-0.889
manufacturer	-1.131	ammonia	-0.649	-0.89
rung	-0.057	rejoice	-1.725	-0.891
cult	0.019	prosper	-1.802	-0.8915
trombone	-0.035	rudder	-1.749	-0.892
mineral	1.09	deficient	-2.927	-0.9185
servant	1.66	deceit	-3.505	-0.9225
understanding	-1.25	rattlesnake	-0.603	-0.9265
frenzy	-1.13	fencing	-0.736	-0.933
scroll	1.227	caste	-3.103	-0.938
chrome	0.548	beech	-2.43	-0.941
outbreak	-1.382	lease	-0.537	-0.9595
unsuccessful	-3.465	tablespoon	1.54	-0.9625
volt	-0.667	passion	-1.259	-0.963
scotch	-0.467	bleak	-1.462	-0.9645
monsoon	-1.874	merit	-0.059	-0.9665
preparation	-1.024	misery	-0.914	-0.969
omen	-2.719	shawl	0.749	-0.985
lecturer	-0.44	flexibility	-1.531	-0.9855
brandy	-0.824	dispute	-1.152	-0.988
spasm	0.071	eaves	-2.053	-0.991
appointment	-0.507	motive	-1.492	-0.9995
fatigue	-1.71	wrote	-0.302	-1.006
gavel	-0.342	frock	-1.691	-1.0165
lode	-3.937	religion	1.902	-1.0175
frail	-0.875	tweed	-1.191	-1.033
constitution	-0.816	understanding	-1.25	-1.033
discipline	-0.624	reputation	-1.455	-1.0395
discharge	-0.687	foolish	-1.395	-1.041
dreary	-0.917	truce	-1.172	-1.0445
substitute	0.989	finite	-3.146	-1.0785
haste	-1.627	debut	-0.561	-1.094
nonsense	-0.263	jeopardy	-1.936	-1.0995
tense	0.321	salvation	-2.524	-1.1015
protocol	-3.065	fable	0.854	-1.1055
plank	1.855	logos	-4.102	-1.1235
gallant	-3.537	plunge	1.27	-1.1335
separation	-1.459	athletics	-0.81	-1.1345
anxiety	-0.102	abundance	-2.182	-1.142
slime	2.126	dolt	-4.41	-1.142
tush	-1.548	resistance	-0.75	-1.149
cuisine	-0.975	demolish	-1.337	-1.156
tame	1.209	wholesaler	-3.533	-1.162
ego	-0.7	flicker	-1.628	-1.164
freight	-1.186	morgue	-1.171	-1.1785
headquarters	-0.031	hardship	-2.337	-1.184
satin	0.49	determination	-2.867	-1.1885
hermit	0.033	assortment	-2.416	-1.1915
starch	-0.63	scarce	-1.771	-1.2005
investigation	-1.36	girdle	-1.087	-1.2235
degree	1.945	jubilant	-4.407	-1.231
responsibility	-1.183	incense	-1.282	-1.2325
humane	-0.918	tyrant	-1.553	-1.2355
determination	-2.867	rosary	0.394	-1.2365
conclusion	-0.496	unrest	-1.978	-1.237
bungalow	-2.708	herring	0.225	-1.2415
goblet	-1.545	horsehair	-0.939	-1.242
idle	-0.069	beech	-2.43	-1.2495
prosecutor	-0.535	adorn	-1.97	-1.2525
squire	-2.722	production	0.211	-1.2555
impulse	-0.887	nightfall	-1.636	-1.2615
revolver	-1.225	invader	-1.31	-1.2675
interruption	-2.072	employment	-0.481	-1.2765
wither	-0.928	despair	-1.629	-1.2785
bard	-2.388	rubble	-0.177	-1.2825
admiral	0.416	conservation	-3.009	-1.2965
bore	1.547	legality	-4.144	-1.2985
vaccination	-1.225	conquest	-1.388	-1.3065
correspondent	-4.7	budget	2.051	-1.3245
yew	0.157	chassis	-2.826	-1.3345
juggler	-0.654	vulgar	-2.018	-1.336
offend	-0.721	festivity	-2.048	-1.3845
rumor	0.187	brisket	-2.97	-1.3915
mutiny	-2.699	dwelling	-0.086	-1.3925
keel	-0.976	illusion	-1.817	-1.3965
insurance	-1.007	sleet	-1.825	-1.416
underworld	-2.402	lecturer	-0.44	-1.421
abode	-2.738	seaman	-0.112	-1.425
beehive	0.34	expanse	-3.197	-1.4285
glutton	-3.724	vapor	0.847	-1.4385
excitement	-0.906	preference	-2.009	-1.4575
torture	-0.11	traction	-2.813	-1.4615
unique	1.592	amethyst	-4.527	-1.4675
cruel	1.772	cowhide	-4.708	-1.468
colonel	-0.012	flax	-2.933	-1.4725
accordion	-0.392	harpoon	-2.553	-1.4725
prophet	-0.319	clammy	-2.64	-1.4795
lease	-0.537	beech	-2.43	-1.4835
lice	-2.989	fertile	-0.004	-1.4965
leek	-1.078	adorn	-1.97	-1.524
quiver	-1.475	gasket	-1.627	-1.551
farewell	-0.896	grisly	-2.223	-1.5595
corporation	-2.049	palette	-1.079	-1.564
keen	-0.408	waive	-2.731	-1.5695
vigil	-0.925	clamor	-2.226	-1.5755
origin	0.613	optimism	-3.767	-1.577
scowl	-1.366	clang	-1.81	-1.588
lynx	-0.81	glut	-2.368	-1.589
salvation	-2.524	veal	-0.656	-1.59
watt	-1.142	vanity	-2.045	-1.5935
tusk	1.279	oblivion	-4.506	-1.6135
victim	2.654	clemency	-5.887	-1.6165
mortgage	-2.016	vaccination	-1.225	-1.6205
interior	0.839	tyranny	-4.082	-1.6215
wealth	1.551	courtship	-4.838	-1.6435
chaotic	-0.774	troupe	-2.525	-1.6495
mathematics	-0.241	combustion	-3.07	-1.6555
parish	-0.332	infantry	-2.994	-1.663
freedom	1.919	valor	-5.245	-1.663
situation	0.695	delirium	-4.029	-1.667
kale	-2.096	incline	-1.271	-1.6835
despair	-1.629	patent	-1.746	-1.6875
comparison	0.101	legitimate	-3.481	-1.69
warbler	-2.904	dread	-0.514	-1.709
citation	-2.582	hardwood	-0.841	-1.7115
introduction	-0.817	gait	-2.61	-1.7135
exception	-0.839	ambition	-2.6	-1.7195
malaria	-0.983	morphine	-2.49	-1.7365
somersault	-1.304	plentiful	-2.224	-1.764
rode	-0.347	satchel	-3.184	-1.7655
convent	0.379	acceleration	-3.932	-1.7765
ashamed	0.19	excise	-3.744	-1.777
mirage	-2.447	boredom	-1.119	-1.783
retailer	0.587	docile	-4.167	-1.79
shortage	-1.222	lye	-2.364	-1.793
portray	-0.845	rancid	-2.746	-1.7955
examination	0.594	causality	-4.233	-1.8195
poverty	0.066	botany	-3.714	-1.824
thinker	0.306	confiscate	-3.981	-1.8375
prosperity	-2.744	reduction	-0.947	-1.8455
medallion	-2.234	motive	-1.492	-1.863
frill	-0.161	pummel	-3.586	-1.8735
contribution	-1.987	eternity	-1.774	-1.8805
squint	0.06	distortion	-3.826	-1.883
yoke	0.555	upholstery	-4.365	-1.905
reflex	0.247	disappointed	-4.064	-1.9085
graceful	-1.029	prelude	-2.793	-1.911
analogy	-2.363	bleak	-1.462	-1.9125
identification	-2.447	outbreak	-1.382	-1.9145
troupe	-2.525	invader	-1.31	-1.9175
chatterbox	0.557	apathy	-4.415	-1.929
malice	-4.283	admiral	0.416	-1.9335
torment	-1.59	flourish	-2.297	-1.9435
justify	-1.175	thwart	-2.79	-1.9825
lieutenant	-0.666	rector	-3.325	-1.9955
carat	-3.665	pulpit	-0.402	-2.0335
obedience	-3.567	flora	-0.5	-2.0335
refrain	-1.679	perish	-2.397	-2.038
equality	-1.191	bred	-2.886	-2.0385
mosque	-1.473	kerosene	-2.606	-2.0395
crucifix	-0.887	franchise	-3.193	-2.04
retain	-0.323	repulsive	-3.795	-2.059
minstrel	-2.816	eternal	-1.306	-2.061
despise	-3.262	measles	-0.889	-2.0755
revenge	0.034	aristocracy	-4.205	-2.0855
filth	0.228	adherence	-4.427	-2.0995
scarlet	-1.556	sheepskin	-2.726	-2.141
provincial	-4.217	nutmeg	-0.115	-2.166
depression	-2.22	nymph	-2.113	-2.1665
mortar	-1.655	amplifier	-2.68	-2.1675
botany	-3.714	discipline	-0.624	-2.169
burlap	-1.95	heroism	-2.394	-2.172
epitaph	-3.676	hatred	-0.687	-2.1815
corkscrew	-0.651	proprietor	-3.713	-2.182
thermometer	0.655	indigenous	-5.031	-2.188
audition	-1.318	disruptive	-3.093	-2.2055
electricity	0.8	truism	-5.254	-2.227
pancreas	-2.801	mystic	-1.689	-2.245
mutton	-3.187	eternal	-1.306	-2.2465
judgment	-0.601	symbolism	-3.904	-2.2525
salary	1.553	commencement	-6.112	-2.2795
revolt	-0.844	caucus	-3.744	-2.294
weakness	-0.374	brocade	-4.249	-2.3115
recognition	-2.078	gingham	-2.553	-2.3155
monastery	0.063	onslaught	-4.697	-2.317
bravery	-2.247	lunge	-2.392	-2.3195
gilt	-1.954	hexagon	-2.695	-2.3245
dandruff	-3.178	decree	-1.488	-2.333
gymnastics	-1.174	chasm	-3.507	-2.3405
eerie	-0.82	calmness	-3.885	-2.3525
lute	-1.176	abscess	-3.554	-2.365
mathematical	-1.957	civilization	-2.782	-2.3695
parliament	-2.11	hypothesis	-2.666	-2.388
haddock	-2.883	sable	-1.897	-2.39
perish	-2.397	lunge	-2.392	-2.3945
gist	-1.85	deity	-3.036	-2.443
hasty	-2.095	dismissal	-2.829	-2.462
shady	-0.698	disparity	-4.268	-2.483
unlimited	-2.428	entree	-2.544	-2.486
aurora	-4.489	furnace	-0.491	-2.49
morbid	-1.575	criterion	-3.43	-2.5025
infantry	-2.994	stifle	-2.02	-2.507
distraction	-3.211	illusion	-1.817	-2.514
chasm	-3.507	legislation	-1.526	-2.5165
educator	-0.519	fissure	-4.526	-2.5225
provision	-1.813	accumulation	-3.243	-2.528
entree	-2.544	carnation	-2.519	-2.5315
seaman	-0.112	discord	-4.961	-2.5365
daybreak	-2.19	responsive	-2.907	-2.5485
emission	-1.38	turpentine	-3.724	-2.552
slang	0.236	aptitude	-5.35	-2.557
mucus	-0.263	competence	-4.852	-2.5575
decree	-1.488	amplitude	-3.675	-2.5815
tuberculosis	-3.009	sluggish	-2.17	-2.5895
obedient	-2.928	condemn	-2.285	-2.6065
chassis	-2.826	heroism	-2.394	-2.61
lecture	0.74	appraise	-5.976	-2.618
soprano	-0.678	disinfectant	-4.573	-2.6255
orchid	0.432	sobriety	-5.686	-2.627
albatross	-2.957	drab	-2.301	-2.629
imagination	-0.423	exertion	-4.884	-2.6535
vague	-0.387	gullet	-4.927	-2.657
repress	-3.149	bayonet	-2.172	-2.6605
parry	-2.578	laud	-2.76	-2.669
numb	0.002	dowry	-5.361	-2.6795
integrity	-2.28	etiquette	-3.092	-2.686
invader	-1.31	aggressor	-4.071	-2.6905
mahogany	-3.556	violation	-1.843	-2.6995
evolution	-0.925	simper	-4.558	-2.7415
flourish	-2.297	agility	-3.209	-2.753
criticism	-1.094	delegation	-4.414	-2.754
raze	-2.361	repress	-3.149	-2.755
sixpence	-1.992	satire	-3.518	-2.755
bayonet	-2.172	amazement	-3.345	-2.7585
dowager	-4.947	axle	-0.589	-2.768
forfeit	-3.872	fatigue	-1.71	-2.791
vertical	-0.724	abandonment	-4.867	-2.7955
personality	-1.228	unbeliever	-4.374	-2.801
reduction	-0.947	receptive	-4.704	-2.8255
rendezvous	-4.462	revolver	-1.225	-2.8435
depict	-1.214	impartial	-4.508	-2.861
creeper	-2.801	deficient	-2.927	-2.864
procession	-2.603	refined	-3.139	-2.871
carnation	-2.519	homicide	-3.253	-2.886
hardship	-2.337	allegation	-3.448	-2.8925
mastery	-2.82	teem	-2.968	-2.894
allotment	-4.755	misuse	-1.036	-2.8955
pride	0.698	emancipation	-6.503	-2.9025
logic	-0.486	aptitude	-5.35	-2.918
suffocate	-3.545	drab	-2.301	-2.923
psychology	-3.222	snub	-2.66	-2.941
pidgin	-1.501	resentment	-4.383	-2.942
acceleration	-3.932	lament	-1.959	-2.9455
palette	-1.079	originality	-4.83	-2.9545
legislation	-1.526	malady	-4.388	-2.957
convention	-1.507	defiance	-4.411	-2.959
beech	-2.43	dividend	-3.501	-2.9655
ornate	-1.048	cowardice	-4.903	-2.9755
oboe	-0.907	justification	-5.059	-2.983
condemn	-2.285	frugal	-3.687	-2.986
magnate	-4.826	dispute	-1.152	-2.989
humiliation	-2.366	cunning	-3.625	-2.9955
quickness	-3.612	bard	-2.388	-3
panorama	-4.384	toil	-1.652	-3.018
franc	-2.301	melee	-3.808	-3.0545
brisket	-2.97	finite	-3.146	-3.058
preposition	-4.988	nightingale	-1.2	-3.094
inferno	-2.891	rector	-3.325	-3.108
lust	-1.717	impartial	-4.508	-3.1125
vane	-2.085	contraction	-4.145	-3.115
jitterbug	-3.878	raze	-2.361	-3.1195
sentiment	-3.437	mastery	-2.82	-3.1285
mystic	-1.689	disinfectant	-4.573	-3.131
arrival	0.736	stipend	-7.015	-3.1395
lunge	-2.392	acceleration	-3.932	-3.162
friction	-1.807	mutilation	-4.528	-3.1675
accuser	-2.621	bitterness	-3.714	-3.1675
sensation	-2.049	unbeliever	-4.374	-3.2115
excise	-3.744	demonstration	-2.695	-3.2195
sable	-1.897	adolescence	-4.548	-3.2225
bleak	-1.462	indigenous	-5.031	-3.2465
hostility	-3.831	hypothesis	-2.666	-3.2485
folly	-1.743	adversity	-4.756	-3.2495
consolation	-5.572	inhabitant	-0.929	-3.2505
ensemble	-2.032	desolate	-4.489	-3.2605
alimony	-5.225	exploration	-1.3	-3.2625
adjective	-1.179	demeanor	-5.368	-3.2735
lymph	-2.092	lyre	-4.476	-3.284
elimination	-4.189	initiation	-2.413	-3.301
suspicion	-2.16	upheaval	-4.476	-3.318
recollection	-4.495	clamor	-2.226	-3.3605
proprietor	-3.713	accomplice	-3.037	-3.375
scorn	-1.656	harpsichord	-5.096	-3.376
flicker	-1.628	inanimate	-5.274	-3.451
tremor	-1.451	collegiate	-5.508	-3.4795
tolerant	-3.212	optimism	-3.767	-3.4895
gasket	-1.627	dexterity	-5.397	-3.512
conscience	-2.863	underbrush	-4.18	-3.5215
heroism	-2.394	wicket	-4.654	-3.524
adorn	-1.97	calculus	-5.091	-3.5305
lye	-2.364	diffusion	-4.709	-3.5365
deceit	-3.505	pious	-3.615	-3.56
vise	-2.793	panorama	-4.384	-3.5885
transformer	-3.125	pestle	-4.136	-3.6305
uneasiness	-5.372	sixpence	-1.992	-3.682
vile	-1.956	relinquish	-5.452	-3.704
magnitude	-2.636	edict	-4.773	-3.7045
tenure	-4.376	maturity	-3.106	-3.741
maternity	-3.844	inaction	-3.644	-3.744
pendulum	-2.201	utterance	-5.294	-3.7475
acidity	-4.022	wholesaler	-3.533	-3.7775
fraternity	-4.68	immunity	-2.89	-3.785
siege	-1.419	enlightenment	-6.194	-3.8065
exertion	-4.884	waive	-2.731	-3.8075
croquet	-2.73	cowardice	-4.903	-3.8165
discord	-4.961	refresh	-2.68	-3.8205
lyre	-4.476	agility	-3.209	-3.8425
possession	-1.721	astute	-5.994	-3.8575
edict	-4.773	lice	-2.989	-3.881
domicile	-6.172	torment	-1.59	-3.881
heresy	-4.484	irritation	-3.284	-3.884
rheumatism	-6.155	chisel	-1.632	-3.8935
limelight	-4.449	impatience	-3.382	-3.9155
derelict	-5.032	minstrel	-2.816	-3.924
carnage	-3.24	salutation	-4.608	-3.924
velocity	-3.161	feint	-4.71	-3.9355
infinity	-2.275	enigma	-5.604	-3.9395
adolescence	-4.548	expulsion	-3.342	-3.945
exhaustion	-1.731	unreality	-6.196	-3.9635
psychologist	-2.941	originator	-4.994	-3.9675
havoc	-1.591	midshipman	-6.349	-3.97
midshipman	-6.349	scorn	-1.656	-4.0025
extravagant	-3.337	renounce	-4.728	-4.0325
desolate	-4.489	simile	-3.589	-4.039
opposition	-2.632	fortification	-5.446	-4.039
dirge	-5.046	projectile	-3.062	-4.054
socialist	-3.673	refinement	-4.445	-4.059
inadequate	-3.996	underbrush	-4.18	-4.088
intimate	-3.932	sanitarium	-4.251	-4.0915
malady	-4.388	brutality	-3.809	-4.0985
retention	-3.999	oblique	-4.231	-4.115
inferior	-2.105	alkali	-6.142	-4.1235
refinement	-4.445	devotion	-3.841	-4.143
solemn	-3.452	savory	-4.865	-4.1585
infinite	-2.105	unanimity	-6.306	-4.2055
beau	-2.157	dictation	-6.333	-4.245
hesitation	-4.352	contraction	-4.145	-4.2485
enthusiasm	-2.081	derivation	-6.442	-4.2615
mutilation	-4.528	delirium	-4.029	-4.2785
reformation	-6.347	skylark	-2.231	-4.289
incantation	-6.541	belfry	-2.067	-4.304
valor	-5.245	deluge	-3.427	-4.336
peon	-2.224	incantation	-6.541	-4.3825
assent	-3.733	dirge	-5.046	-4.3895
anticipation	-4.125	receptive	-4.704	-4.4145
uncertainty	-4.236	banality	-4.633	-4.4345
abhor	-4.765	mischievous	-4.113	-4.439
conspirator	-3.875	sonata	-5.013	-4.444
jeer	-2.629	chronology	-6.286	-4.4575
maturity	-3.106	chinchilla	-5.824	-4.465
simile	-3.589	charlatan	-5.529	-4.559
domination	-4.516	inoculation	-4.699	-4.6075
airship	-2.71	incantation	-6.541	-4.6255
inaction	-3.644	falsehood	-5.641	-4.6425
epistle	-4.74	paradox	-4.635	-4.6875
exclusion	-2.576	immensity	-6.8	-4.688
loafer	-3.852	animosity	-5.574	-4.713
idiom	-3.219	oscillation	-6.229	-4.724
monocle	-5.579	symbolism	-3.904	-4.7415
intermission	-5.861	socialist	-3.673	-4.767
perpetrator	-5.087	emporium	-4.463	-4.775
disclosure	-3.606	astute	-5.994	-4.8
brocade	-4.249	demeanor	-5.368	-4.8085
hybrid	-3.22	levity	-6.458	-4.839
theoretical	-5.451	malice	-4.283	-4.867
gardenia	-4.942	savory	-4.865	-4.9035
anecdote	-4.023	sanctity	-5.855	-4.939
gauntlet	-4.213	lire	-5.705	-4.959
falconer	-6.938	dogma	-2.99	-4.964
animosity	-5.574	recollection	-4.495	-5.0345
perjury	-3.035	decomposition	-7.039	-5.037
impediment	-5.634	blasphemy	-4.463	-5.0485
bitterness	-3.714	aboriginal	-6.572	-5.143
collegiate	-5.508	abandonment	-4.867	-5.1875
rhapsody	-5.409	profiteer	-5.069	-5.239
brigand	-5.523	sonata	-5.013	-5.268
replete	-5.238	dexterity	-5.397	-5.3175
optimism	-3.767	inexperience	-6.872	-5.3195
gaiety	-5.228	relinquish	-5.452	-5.34
blasphemy	-4.463	allegory	-6.318	-5.3905
despot	-5.079	extermination	-5.742	-5.4105
severance	-6.432	mohair	-4.417	-5.4245
infirmary	-5.131	seduction	-5.723	-5.427
catastrophe	-4.242	impropriety	-6.638	-5.44
cowl	-3.954	absolution	-6.928	-5.441
emancipation	-6.503	fissure	-4.526	-5.5145
enigma	-5.604	theologian	-5.536	-5.57
theologian	-5.536	falsehood	-5.641	-5.5885
harpsichord	-5.096	racketeer	-6.307	-5.7015
redeemer	-4.873	impropriety	-6.638	-5.7555
usurp	-5.938	inauguration	-5.592	-5.765
alchemist	-4.841	parallelism	-6.76	-5.8005
falsehood	-5.641	reprisal	-6.022	-5.8315
deity	-3.036	slovenly	-8.723	-5.8795
unhappiness	-3.458	enunciation	-8.324	-5.891
antagonism	-5.041	idleness	-6.826	-5.9335
immortality	-6.758	gaiety	-5.228	-5.993
docile	-4.167	insufficiency	-7.904	-6.0355
refined	-3.139	supplication	-8.95	-6.0445
discretion	-5.182	absolution	-6.928	-6.055
farthing	-7.814	apathy	-4.415	-6.1145
abbess	-6.935	compatriot	-5.405	-6.17
embellishment	-7.706	tranquil	-4.681	-6.1935
composure	-5.375	pretence	-7.137	-6.256
disposition	-5.67	chamois	-6.877	-6.2735
renounce	-4.728	eccentricity	-7.871	-6.2995
disavow	-6.337	solemnity	-6.41	-6.3735
intellect	-4.113	discoloration	-8.792	-6.4525
charlatan	-5.529	equanimity	-7.542	-6.5355
reckoning	-6.08	pretence	-7.137	-6.6085
contamination	-4.695	indiscretion	-8.781	-6.738
sonata	-5.013	insolence	-8.515	-6.764
predicament	-4.82	discoloration	-8.792	-6.806
reprove	-6.862	perdition	-6.955	-6.9085
surtax	-8.532	brigand	-5.523	-7.0275
circumstance	-2.647	superfluity	-11.415	-7.031
allegory	-6.318	farthing	-7.814	-7.066
unpleasantness	-6.473	indolence	-7.847	-7.16
racketeer	-6.307	boatswain	-8.014	-7.1605
inauguration	-5.592	condescension	-8.746	-7.169
copious	-6.428	remittance	-7.927	-7.1775
impropriety	-6.638	consummation	-8.6	-7.619
usury	-9.704	bequest	-5.94	-7.822
eccentricity	-7.871	bewilderment	-7.819	-7.845
complacent	-7.367	condescension	-8.746	-8.0565
bereavement	-8.958	equanimity	-7.542	-8.25
convocation	-8.552	abdication	-8.104	-8.328
quietude	-10.137	elaboration	-7.205	-8.671
aweigh	-8.452	embezzlement	-8.903	-8.6775
elopement	-9.11	mismanagement	-8.564	-8.837
embezzlement	-8.903	detestation	-9.145	-9.024
abasement	-10.551	usury	-9.704	-10.1275
